product_category,product_url,review_date,handle,rating,helpfulness_rating,review
hand_soap,https://www.amazon.com/dp/B079FV6PRH,8-Mar-20,Jielin Yan,4,One,"It's way past the return/refund window, so just posting here to caution others - you may want to place these where leaking sticky soap liquid won't cause much damage. I ordered these months ago, and today when I went to reach for the last bottle, I realized that it's been sitting there leaking very slowly all this time (80% content gone). It must have been a very small crack, as the package showed no visible damage upon arrival."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Jul-20,Marie Christina,3,One,"While the product is a good one, the packaging left a lot to be desired! I ordered this for my elderly mom. When she received them, some of the bottles had leaked. One was only about 1/2 full, as the rest had leaked out...all over the other bottles & box! My mom has a hard time standing for long & it was difficult for her to stand & rinse/wipe off the bottles. On top of that, she had a really difficult time opening the bottles & needed a friend to help her. I ordered this to make my mom's life easier, NOT more difficult! Amends should be made..."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,9-May-20,Amazon Customer,3,2,"Ahh I feel so dumb cuz I usually look at reviews before a purchase, but I was just excited about the availability, price and the scent sounded like it would smell decently. Sadly, I was wrong. The smell was super strong. At first, it was not bad, but it wouldn't go away. I was eating a delicious dinner (tacos) and when I would take a bite, I can just smell a grandma's perfume. love grandma's, but come on. It was just overwhelming. I just can't use it anymore. I'm glad I didn't pay very much."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,26-Dec-20,Stacy,5,One,"The scent is my favorite for hand soap. The price is a great value also. One tip would be not to push all the way down when dispensing for a simple hand wash, helps save soap and stretch your money even further. I find a full pump is far too much soap for my needs."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Mar-21,Videe,4,2,"I love the scent of this hand soap.  It doesn't dry out my hands even with frequent hand washing during COVID.  My only complaint is the shape of the bottle.  There is always soap left at the bottom and you can't use the pump to get it out.  Seems life a waste.  Otherwise, I love this product."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,3-Apr-20,Jen,2,One,"I really love the quality and foam of this soap. It's around a dollar per bottle, I am very happy with the price as Amazon is not price gauging unlike others. I love Amazon for that. My only problem was half bottles were leaky, dint loose much liquid soap tho. Happy with the soap, wish they dint came leaky and I dint had to order again also clean the bottles."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,23-Apr-21,EG,4,,"The soap is really nice, and smells great.  The only problem I had was that one of the bottles had leaked resulting in a mess when I opened the package.  It had lost approximately half of its contents.  The value of this bottle was less than a dollar, so I didn't bother to return or ask for a refund.  I still recommend this product, but I'm not sure I will order it for delivery again."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,10-Jun-19,E. Best,5,5,"This is great for an everyday brand like Softsoap. I was looking for a rose-scented soap and this came up. While it sadly doesn’t smell like rose, the scent is nevertheless lovely. It’s more of a musky, powdery, soft scent. I’ll definitely reorder while I stay on the lookout for a rose scented hand soap."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,26-Jan-21,iris b.,2,2,They arrived damaged and spilled all over the place . Not impressed with the scent.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,8-Dec-20,Katie,1,,I bought 12 bottles... I was kind of disappointed when they arrived because they smell so horrible. I even had multiple coworkers agree that the smell was horrible. I put 4 bottles in the bathrooms at work and gave the other 8 away. The scent is soooooo strong. My coworkers described it as a strong floral scent and an old lady scent. Do yourself a favor and smell this in person before buying.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,20-Jul-20,K. Fisher,1,2,These are definitely not aloe soap. I have several from before and none of these new ones smell like the ones I actually have from the store with aloe.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,19-Aug-20,RickW,5,,"Still hard to find Softsoap in the stores and practically impossible to find the nice big refill bottles, unless you go to Brand-X, which sometimes really doesn't work.  Anyway, this is real stuff and at the time that I bought it, a good price --about a buck a bottle.  The prices on these Softsoap packages seems to fluctuate wildly from week to week at Amazon, so look at a lot of alternatives before making your purchase."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,30-Jan-21,Leilani Kelly,1,,"This stuff is horrible! It has an overwhelmingly strong, fake-floral scent that could be used for chemical warfare. I used it only once and had to air out the house afterwards. I couldn't get the smell off my hands even after multiple scrubbings and a shower. The pack of 6 wasn't much of a deal after all. I sent all of it to work with my husband - he works with guys, and I figured they would use anything - but I got a text from him later, saying, ""Can I throw the whole box in the dumpster?""  It wasn't even worth the effort to return it. (We didn't want to put the mail carriers at risk, although we do feel a little guilty about the sanitation workers.) Seriously, Amazon, you should consider taking this product off your list."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,2-Aug-20,Sandi Preddy,5,,"It has been near impossible to find soft soap at our stores since the advent of Covid 19. It was so nice to be able to order them on Amazon. We just moved into a new home and I needed a soft soap at all the bathroom sinks. I usually try to color coordinate the soap color with the decor of each bathroom, but white works beautifully with any color. We like soft soap and it leaves our hands feeling clean and soft, not dry."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,25-Mar-21,ash,1,,I don't believe that these are the same ingredients as the original. See for yourself. My hands have NEVER been chapped and prickly after any soap I've ever used. Never knew what that felt like until using this. I couldn't even rub my eye without scratching my face because of how bad my hands had been. As soon as I stopped using this soap they were back to normal. Not moisturizong at all and hardly made any suds.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,13-May-20,Lilian,3,,"Purchase May 2020. I feel like the softsoap I got was the the old forgotten all the way in the back of the warehouse. Was able to place an order by some miracle. Don’t get me wrong I’m glad I was able to get some soap during this pandemic but was expecting better quality. Color of the bottles are a little off, not as clear as a BRAND new bottle of soft soap. Smell was ok but a bottle or so would smell a little funkier than the last."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,7-Jul-20,M Tw,1,3,Arrived Broken with soap spilled everywhere!
hand_soap,https://www.amazon.com/dp/B079FV6PRH,31-Mar-21,Tamika,3,One,I’ve been using Milk and Golden Honey for years but this recent batch has different scent and is not as rich and creamy as before. It smells nothing like the original delicious smell that lingers. This one is muted chemical smell and seems watered down. Did the change the formula and ruin a good thing? Or did I receive a bad batch?
hand_soap,https://www.amazon.com/dp/B079FV6PRH,28-Jan-21,Leeonie,1,2,not sure what was wrong with this soap. My hands were so dry after using it they cracked.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,5-Oct-19,Andrea,5,3,This is the best item ever I’ve been using this for years definitely would recommend every anyone to use it great snow moisturizing and all the above!
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Jun-20,Carol,5,3,Normally use unscented everything EXCEPT for Soft Soap's Milk and Honey.  Hard to find now with COVID 19 and way too expensive!
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Dec-19,Jim,5,One,"Great deal so far!! Nothing was leaking or broken upon delivery. I haven't been through all of them yet, but all of the pumps have worked so far! I like the mild scent and gentleness of the soap. I guess I would say it's moisturizing, but I'm a guy so I don't know how much of an authority I am on that. I have 3 bathrooms, plus a kitchen sink to stock so this was perfect! I'll definitely purchase this again!!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,30-Jul-19,Amazon Customer,5,4,"Very nice, exactly what you're buying. It has a really nice not too strong scent that lingers on your hand. I bought this so I could stock up, and I will definitely buy again."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,25-Jul-20,Jamie Tipton,5,,"Best hand wash! Highly recommend. I’ve been ordering these for a while now and I won’t order anything different. Perfect To keep on hand for every bathroom in the house, even the kitchen. Lasts a long time and smells great, not too overpowering. Couldn’t be more pleased! Thanks for the recommendation from my blogger friends!!! This is where have of my Amazon purchased come from."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,27-Feb-19,Jackie,5,5,"We recently discovered this scent, and I was very happy to find this 6-pack for a great price.  Very happy with purchase!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Jul-20,Allen CHEN,4,One,"That's exactly what I need. Hand sanitizer. Because I like the smell. But it really mimics what I think of as a fresh, crisp, clean aroma. It's so light and pleasant, so I was happy to find it on Amazon. The main reasonable price."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,10-Jan-21,L p P,5,2,Smells really nice very light scent
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Oct-20,Kelly S.,5,One,Great value during this pandemic. I have to constantly wash my hands because of my suppressed immune system. Its the same as sold in stores but much cheaper for those of us with an autoimmune disease.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,22-Jan-21,K.,1,One,Almost a whole bottle had emptied out and got on everything else in the shipping box. The other 5 were fine; I just had a hard time getting the soap off everything.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,5-Apr-21,Bob Boxbody,5,,"This soap has a very nice scent, and not too strong either. I've never bought ""moisturizing"" soap before, but it really seems to work in that regard. The tiny price for a 6-pack makes this an amazing value, and it's nice that all my sinks have matching soap now, and each with a spare!"
